año;provincia;sector;subsector;tipo_de_gas;valor_toneladas_gas;valor_toneladas_co2e
2015;Tierra del Fuego, Antártida e Islas del Atlántico Sur;Residuos;5C. Incineración e incineración abierta de residuos;CO2;46.96;46.96
2015;Tucumán;Residuos;5C. Incineración e incineración abierta de residuos;CO2;491.1;491.1
2016;Buenos Aires;Residuos;5C. Incineración e incineración abierta de residuos;CO2;1896.91;1896.91
2016;Catamarca;Residuos;5C. Incineración e incineración abierta de residuos;CO2;123.53;123.53
2016;Chaco;Residuos;5C. Incineración e incineración abierta de residuos;CO2;356.32;356.32
2016;Chubut;Residuos;5C. Incineración e incineración abierta de residuos;CO2;178.04;178.04
2016;Córdoba;Residuos;5C. Incineración e incineración abierta de residuos;CO2;1111.93;1111.93
2016;Corrientes;Residuos;5C. Incineración e incineración abierta de residuos;CO2;333.17;333.17
2016;Entre Ríos;Residuos;5C. Incineración e incineración abierta de residuos;CO2;1506.9;1506.9
2016;Formosa;Residuos;5C. Incineración e incineración abierta de residuos;CO2;180.24;180.24
2016;Jujuy;Residuos;5C. Incineración e incineración abierta de residuos;CO2;227.08;227.08
2016;La Pampa;Residuos;5C. Incineración e incineración abierta de residuos;CO2;106.73;106.73
2016;La Rioja;Residuos;5C. Incineración e incineración abierta de residuos;CO2;114.96;114.96
2016;Mendoza;Residuos;5C. Incineración e incineración abierta de residuos;CO2;587.96;587.96
2016;Misiones;Residuos;5C. Incineración e incineración abierta de residuos;CO2;371.26;371.26
2016;Neuquén;Residuos;5C. Incineración e incineración abierta de residuos;CO2;2384.83;2384.83
2016;Río Negro;Residuos;5C. Incineración e incineración abierta de residuos;CO2;218.53;218.53
2016;Salta;Residuos;5C. Incineración e incineración abierta de residuos;CO2;416.79;416.79
2016;San Juan;Residuos;5C. Incineración e incineración abierta de residuos;CO2;230.46;230.46
2016;San Luis;Residuos;5C. Incineración e incineración abierta de residuos;CO2;148.85;148.85
2016;Santa Cruz;Residuos;5C. Incineración e incineración abierta de residuos;CO2;1197.06;1197.06
2016;Santa Fe;Residuos;5C. Incineración e incineración abierta de residuos;CO2;3247.1;3247.1
2016;Santiago del Estero;Residuos;5C. Incineración e incineración abierta de residuos;CO2;289.23;289.23
2016;Tierra del Fuego, Antártida e Islas del Atlántico Sur;Residuos;5C. Incineración e incineración abierta de residuos;CO2;48.25;48.25
2016;Tucumán;Residuos;5C. Incineración e incineración abierta de residuos;CO2;497.45;497.45
2017;Buenos Aires;Residuos;5C. Incineración e incineración abierta de residuos;CO2;1917.05;1917.05
2017;Catamarca;Residuos;5C. Incineración e incineración abierta de residuos;CO2;124.69;124.69
2017;Chaco;Residuos;5C. Incineración e incineración abierta de residuos;CO2;360.15;360.15
2017;Chubut;Residuos;5C. Incineración e incineración abierta de residuos;CO2;181.27;181.27
2017;Córdoba;Residuos;5C. Incineración e incineración abierta de residuos;CO2;1123.88;1123.88
2017;Corrientes;Residuos;5C. Incineración e incineración abierta de residuos;CO2;336.34;336.34
2017;Entre Ríos;Residuos;5C. Incineración e incineración abierta de residuos;CO2;1541.57;1541.57
2017;Formosa;Residuos;5C. Incineración e incineración abierta de residuos;CO2;181.88;181.88
2017;Jujuy;Residuos;5C. Incineración e incineración abierta de residuos;CO2;229.77;229.77
2017;La Pampa;Residuos;5C. Incineración e incineración abierta de residuos;CO2;107.69;107.69
2017;La Rioja;Residuos;5C. Incineración e incineración abierta de residuos;CO2;116.55;116.55
2017;Mendoza;Residuos;5C. Incineración e incineración abierta de residuos;CO2;594.51;594.51
2017;Misiones;Residuos;5C. Incineración e incineración abierta de residuos;CO2;375.76;375.76
2017;Neuquén;Residuos;5C. Incineración e incineración abierta de residuos;CO2;2449.75;2449.75
2017;Río Negro;Residuos;5C. Incineración e incineración abierta de residuos;CO2;221.56;221.56
2017;Salta;Residuos;5C. Incineración e incineración abierta de residuos;CO2;422.47;422.47
2017;San Juan;Residuos;5C. Incineración e incineración abierta de residuos;CO2;233.08;233.08
2017;San Luis;Residuos;5C. Incineración e incineración abierta de residuos;CO2;150.83;150.83
2017;Santa Cruz;Residuos;5C. Incineración e incineración abierta de residuos;CO2;1230.5;1230.5
2017;Santa Fe;Residuos;5C. Incineración e incineración abierta de residuos;CO2;3317.87;3317.87
2017;Santiago del Estero;Residuos;5C. Incineración e incineración abierta de residuos;CO2;292.33;292.33
2017;Tierra del Fuego, Antártida e Islas del Atlántico Sur;Residuos;5C. Incineración e incineración abierta de residuos;CO2;49.55;49.55
2017;Tucumán;Residuos;5C. Incineración e incineración abierta de residuos;CO2;503.77;503.77
2018;Buenos Aires;Residuos;5C. Incineración e incineración abierta de residuos;CO2;1936.92;1936.92
2018;Catamarca;Residuos;5C. Incineración e incineración abierta de residuos;CO2;125.84;125.84
2018;Chaco;Residuos;5C. Incineración e incineración abierta de residuos;CO2;363.95;363.95
2018;Chubut;Residuos;5C. Incineración e incineración abierta de residuos;CO2;184.49;184.49
2018;Córdoba;Residuos;5C. Incineración e incineración abierta de residuos;CO2;1135.79;1135.79
2018;Corrientes;Residuos;5C. Incineración e incineración abierta de residuos;CO2;339.47;339.47
2018;Entre Ríos;Residuos;5C. Incineración e incineración abierta de residuos;CO2;1516.69;1516.69
2018;Formosa;Residuos;5C. Incineración e incineración abierta de residuos;CO2;183.48;183.48
2018;Jujuy;Residuos;5C. Incineración e incineración abierta de residuos;CO2;232.43;232.43
2018;La Pampa;Residuos;5C. Incineración e incineración abierta de residuos;CO2;108.64;108.64
2018;La Rioja;Residuos;5C. Incineración e incineración abierta de residuos;CO2;118.15;118.15
2018;Mendoza;Residuos;5C. Incineración e incineración abierta de residuos;CO2;600.98;600.98
2018;Misiones;Residuos;5C. Incineración e incineración abierta de residuos;CO2;380.2;380.2
2018;Neuquén;Residuos;5C. Incineración e incineración abierta de residuos;CO2;2393.08;2393.08
2018;Río Negro;Residuos;5C. Incineración e incineración abierta de residuos;CO2;224.57;224.57
2018;Salta;Residuos;5C. Incineración e incineración abierta de residuos;CO2;428.1;428.1
2018;San Juan;Residuos;5C. Incineración e incineración abierta de residuos;CO2;235.69;235.69
2018;San Luis;Residuos;5C. Incineración e incineración abierta de residuos;CO2;152.81;152.81
2018;Santa Cruz;Residuos;5C. Incineración e incineración abierta de residuos;CO2;1204.42;1204.42
2018;Santa Fe;Residuos;5C. Incineración e incineración abierta de residuos;CO2;3267.05;3267.05
2018;Santiago del Estero;Residuos;5C. Incineración e incineración abierta de residuos;CO2;295.44;295.44
2018;Tierra del Fuego, Antártida e Islas del Atlántico Sur;Residuos;5C. Incineración e incineración abierta de residuos;CO2;50.85;50.85
2018;Tucumán;Residuos;5C. Incineración e incineración abierta de residuos;CO2;510.06;510.06
2019;Buenos Aires;Residuos;5C. Incineración e incineración abierta de residuos;CO2;1956.49;1956.49
2019;Catamarca;Residuos;5C. Incineración e incineración abierta de residuos;CO2;126.97;126.97
2019;Chaco;Residuos;5C. Incineración e incineración abierta de residuos;CO2;367.69;367.69
2019;Chubut;Residuos;5C. Incineración e incineración abierta de residuos;CO2;187.68;187.68
2019;Córdoba;Residuos;5C. Incineración e incineración abierta de residuos;CO2;1147.62;1147.62
2019;Corrientes;Residuos;5C. Incineración e incineración abierta de residuos;CO2;342.55;342.55
2019;Entre Ríos;Residuos;5C. Incineración e incineración abierta de residuos;CO2;1498.37;1498.37
2019;Formosa;Residuos;5C. Incineración e incineración abierta de residuos;CO2;185.06;185.06
2019;Jujuy;Residuos;5C. Incineración e incineración abierta de residuos;CO2;235.07;235.07
2019;La Pampa;Residuos;5C. Incineración e incineración abierta de residuos;CO2;109.58;109.58
2019;La Rioja;Residuos;5C. Incineración e incineración abierta de residuos;CO2;119.74;119.74
2019;Mendoza;Residuos;5C. Incineración e incineración abierta de residuos;CO2;607.36;607.36
2019;Misiones;Residuos;5C. Incineración e incineración abierta de residuos;CO2;384.57;384.57
2019;Neuquén;Residuos;5C. Incineración e incineración abierta de residuos;CO2;2351.93;2351.93
2019;Río Negro;Residuos;5C. Incineración e incineración abierta de residuos;CO2;227.55;227.55
2019;Salta;Residuos;5C. Incineración e incineración abierta de residuos;CO2;433.66;433.66
2019;San Juan;Residuos;5C. Incineración e incineración abierta de residuos;CO2;238.28;238.28
2019;San Luis;Residuos;5C. Incineración e incineración abierta de residuos;CO2;154.77;154.77
2019;Santa Cruz;Residuos;5C. Incineración e incineración abierta de residuos;CO2;1184.87;1184.87
2019;Santa Fe;Residuos;5C. Incineración e incineración abierta de residuos;CO2;3231.72;3231.72
2019;Santiago del Estero;Residuos;5C. Incineración e incineración abierta de residuos;CO2;298.54;298.54
2019;Tierra del Fuego, Antártida e Islas del Atlántico Sur;Residuos;5C. Incineración e incineración abierta de residuos;CO2;52.16;52.16
2019;Tucumán;Residuos;5C. Incineración e incineración abierta de residuos;CO2;516.3;516.3
2020;Buenos Aires;Residuos;5C. Incineración e incineración abierta de residuos;CO2;1975.75;1975.75
2020;Catamarca;Residuos;5C. Incineración e incineración abierta de residuos;CO2;128.08;128.08
2020;Chaco;Residuos;5C. Incineración e incineración abierta de residuos;CO2;371.37;371.37
2020;Chubut;Residuos;5C. Incineración e incineración abierta de residuos;CO2;190.84;190.84
2020;Córdoba;Residuos;5C. Incineración e incineración abierta de residuos;CO2;1159.38;1159.38
2020;Corrientes;Residuos;5C. Incineración e incineración abierta de residuos;CO2;345.55;345.55
2020;Entre Ríos;Residuos;5C. Incineración e incineración abierta de residuos;CO2;1395.8;1395.8
2020;Formosa;Residuos;5C. Incineración e incineración abierta de residuos;CO2;186.59;186.59
2020;Jujuy;Residuos;5C. Incineración e incineración abierta de residuos;CO2;237.67;237.67
2020;La Pampa;Residuos;5C. Incineración e incineración abierta de residuos;CO2;110.51;110.51
2020;La Rioja;Residuos;5C. Incineración e incineración abierta de residuos;CO2;121.33;121.33
2020;Mendoza;Residuos;5C. Incineración e incineración abierta de residuos;CO2;613.64;613.64
2020;Misiones;Residuos;5C. Incineración e incineración abierta de residuos;CO2;388.87;388.87
2020;Neuquén;Residuos;5C. Incineración e incineración abierta de residuos;CO2;2141.72;2141.72
2020;Río Negro;Residuos;5C. Incineración e incineración abierta de residuos;CO2;230.49;230.49
2020;Salta;Residuos;5C. Incineración e incineración abierta de residuos;CO2;439.15;439.15
2020;San Juan;Residuos;5C. Incineración e incineración abierta de residuos;CO2;240.86;240.86
2020;San Luis;Residuos;5C. Incineración e incineración abierta de residuos;CO2;156.72;156.72
2020;Santa Cruz;Residuos;5C. Incineración e incineración abierta de residuos;CO2;1081.24;1081.24
2020;Santa Fe;Residuos;5C. Incineración e incineración abierta de residuos;CO2;3027.3;3027.3
2020;Santiago del Estero;Residuos;5C. Incineración e incineración abierta de residuos;CO2;301.62;301.62
2020;Tierra del Fuego, Antártida e Islas del Atlántico Sur;Residuos;5C. Incineración e incineración abierta de residuos;CO2;53.47;53.47
2020;Tucumán;Residuos;5C. Incineración e incineración abierta de residuos;CO2;522.48;522.48
2021;Buenos Aires;Residuos;5C. Incineración e incineración abierta de residuos;CO2;1994.73;1994.73
2021;Catamarca;Residuos;5C. Incineración e incineración abierta de residuos;CO2;129.18;129.18
2021;Chaco;Residuos;5C. Incineración e incineración abierta de residuos;CO2;374.98;374.98
2021;Chubut;Residuos;5C. Incineración e incineración abierta de residuos;CO2;193.98;193.98
2021;Córdoba;Residuos;5C. Incineración e incineración abierta de residuos;CO2;1171.03;1171.03
2021;Corrientes;Residuos;5C. Incineración e incineración abierta de residuos;CO2;348.49;348.49
2021;Entre Ríos;Residuos;5C. Incineración e incineración abierta de residuos;CO2;1503.47;1503.47
2021;Formosa;Residuos;5C. Incineración e incineración abierta de residuos;CO2;188.07;188.07
2021;Jujuy;Residuos;5C. Incineración e incineración abierta de residuos;CO2;240.24;240.24
2021;La Pampa;Residuos;5C. Incineración e incineración abierta de residuos;CO2;111.42;111.42
2021;La Rioja;Residuos;5C. Incineración e incineración abierta de residuos;CO2;122.91;122.91
2021;Mendoza;Residuos;5C. Incineración e incineración abierta de residuos;CO2;619.81;619.81
2021;Misiones;Residuos;5C. Incineración e incineración abierta de residuos;CO2;393.09;393.09
2021;Neuquén;Residuos;5C. Incineración e incineración abierta de residuos;CO2;2351.92;2351.92
2021;Río Negro;Residuos;5C. Incineración e incineración abierta de residuos;CO2;233.41;233.41
2021;Salta;Residuos;5C. Incineración e incineración abierta de residuos;CO2;444.58;444.58
2021;San Juan;Residuos;5C. Incineración e incineración abierta de residuos;CO2;243.41;243.41
2021;San Luis;Residuos;5C. Incineración e incineración abierta de residuos;CO2;158.66;158.66
2021;Santa Cruz;Residuos;5C. Incineración e incineración abierta de residuos;CO2;1187.84;1187.84
2021;Santa Fe;Residuos;5C. Incineración e incineración abierta de residuos;CO2;3243.22;3243.22
2021;Santiago del Estero;Residuos;5C. Incineración e incineración abierta de residuos;CO2;304.68;304.68
2021;Tierra del Fuego, Antártida e Islas del Atlántico Sur;Residuos;5C. Incineración e incineración abierta de residuos;CO2;54.79;54.79
2021;Tucumán;Residuos;5C. Incineración e incineración abierta de residuos;CO2;528.59;528.59
2022;Buenos Aires;Residuos;5C. Incineración e incineración abierta de residuos;CO2;2057.86;2057.86
2022;Catamarca;Residuos;5C. Incineración e incineración abierta de residuos;CO2;132.44;132.44
2022;Chaco;Residuos;5C. Incineración e incineración abierta de residuos;CO2;348.27;348.27
2022;Chubut;Residuos;5C. Incineración e incineración abierta de residuos;CO2;182.71;182.71
2022;Córdoba;Residuos;5C. Incineración e incineración abierta de residuos;CO2;1184.18;1184.18
2022;Corrientes;Residuos;5C. Incineración e incineración abierta de residuos;CO2;373.88;373.88
2022;Entre Ríos;Residuos;5C. Incineración e incineración abierta de residuos;CO2;1564.96;1564.96
2022;Formosa;Residuos;5C. Incineración e incineración abierta de residuos;CO2;187.27;187.27
2022;Jujuy;Residuos;5C. Incineración e incineración abierta de residuos;CO2;250.23;250.23
2022;La Pampa;Residuos;5C. Incineración e incineración abierta de residuos;CO2;111.56;111.56
2022;La Rioja;Residuos;5C. Incineración e incineración abierta de residuos;CO2;118.35;118.35
2022;Mendoza;Residuos;5C. Incineración e incineración abierta de residuos;CO2;630.04;630.04
2022;Misiones;Residuos;5C. Incineración e incineración abierta de residuos;CO2;394.29;394.29
2022;Neuquén;Residuos;5C. Incineración e incineración abierta de residuos;CO2;2470.04;2470.04
2022;Río Negro;Residuos;5C. Incineración e incineración abierta de residuos;CO2;231.47;231.47
2022;Salta;Residuos;5C. Incineración e incineración abierta de residuos;CO2;444.38;444.38
2022;San Juan;Residuos;5C. Incineración e incineración abierta de residuos;CO2;253.69;253.69
2022;San Luis;Residuos;5C. Incineración e incineración abierta de residuos;CO2;167.12;167.12
2022;Santa Cruz;Residuos;5C. Incineración e incineración abierta de residuos;CO2;1229.42;1229.42
2022;Santa Fe;Residuos;5C. Incineración e incineración abierta de residuos;CO2;3343.81;3343.81
2022;Santiago del Estero;Residuos;5C. Incineración e incineración abierta de residuos;CO2;327.09;327.09
2022;Tierra del Fuego, Antártida e Islas del Atlántico Sur;Residuos;5C. Incineración e incineración abierta de residuos;CO2;57.26;57.26
2022;Tucumán;Residuos;5C. Incineración e incineración abierta de residuos;CO2;533.93;533.93
2010;Ciudad Autónoma de Buenos Aires;Residuos;5B. Tratamiento biológico de residuos sólidos;CH4;63.29;1771.98
2011;Ciudad Autónoma de Buenos Aires;Residuos;5B. Tratamiento biológico de residuos sólidos;CH4;43.02;1204.69
2012;Ciudad Autónoma de Buenos Aires;Residuos;5B. Tratamiento biológico de residuos sólidos;CH4;86.94;2434.27
2013;Ciudad Autónoma de Buenos Aires;Residuos;5B. Tratamiento biológico de residuos sólidos;CH4;458.31;12832.71
2014;Ciudad Autónoma de Buenos Aires;Residuos;5B. Tratamiento biológico de residuos sólidos;CH4;455.99;12767.77
2015;Ciudad Autónoma de Buenos Aires;Residuos;5B. Tratamiento biológico de residuos sólidos;CH4;805.07;22541.89
2016;Ciudad Autónoma de Buenos Aires;Residuos;5B. Tratamiento biológico de residuos sólidos;CH4;905.28;25347.96
2017;Ciudad Autónoma de Buenos Aires;Residuos;5B. Tratamiento biológico de residuos sólidos;CH4;965.44;27032.25
2018;Ciudad Autónoma de Buenos Aires;Residuos;5B. Tratamiento biológico de residuos sólidos;CH4;1092.77;30597.52
2019;Ciudad Autónoma de Buenos Aires;Residuos;5B. Tratamiento biológico de residuos sólidos;CH4;1193.86;33428.16
2020;Ciudad Autónoma de Buenos Aires;Residuos;5B. Tratamiento biológico de residuos sólidos;CH4;1200.35;33609.75
2021;Ciudad Autónoma de Buenos Aires;Residuos;5B. Tratamiento biológico de residuos sólidos;CH4;1260.75;35301.09
2022;Ciudad Autónoma de Buenos Aires;Residuos;5B. Tratamiento biológico de residuos sólidos;CH4;1363.5;38177.96
2010;Ciudad Autónoma de Buenos Aires;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;7597.6;212732.73
2010;Buenos Aires;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;60550.31;1695408.67
2010;Catamarca;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;1241.53;34762.77
2010;Chaco;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;3556.39;99578.85
2010;Chubut;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;1475.17;41304.74
2010;Córdoba;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;11964.29;335000.08
2010;Corrientes;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;3410.75;95501.12
2010;Entre Ríos;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;4106.6;114984.76
2010;Formosa;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;1904.86;53336.09
2010;Jujuy;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;2254.52;63126.48
2010;La Pampa;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;1054.17;29516.76
2010;La Rioja;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;1106.02;30968.42
2010;Mendoza;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;5465.58;153036.26
2010;Misiones;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;3965.98;111047.41
2010;Neuquén;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;1740.26;48727.31
2010;Río Negro;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;2153.21;60289.95
2010;Salta;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;3542.64;99194.0
2010;San Juan;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;2479.14;69415.91
2010;San Luis;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;1392.74;38996.81
2010;Santa Cruz;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;784.19;21957.37
2010;Santa Fe;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;12347.15;345720.3
2010;Santiago del Estero;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;2910.93;81506.02
2010;Tierra del Fuego, Antártida e Islas del Atlántico Sur;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;358.8;10046.49
2010;Tucumán;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;5471.71;153207.91
2011;Ciudad Autónoma de Buenos Aires;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;7974.8;223294.32
2011;Buenos Aires;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;61652.89;1726281.0
2011;Catamarca;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;1287.84;36059.42
2011;Chaco;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;3682.32;103104.87
2011;Chubut;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;1518.9;42529.26
2011;Córdoba;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;12336.35;345417.66
2011;Corrientes;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;3533.26;98931.42
2011;Entre Ríos;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;4215.41;118031.5
2011;Formosa;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;2002.09;56058.52
2011;Jujuy;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;2318.38;64914.59
2011;La Pampa;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;1091.57;30564.07
2011;La Rioja;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;1151.93;32254.16
2011;Mendoza;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;5648.84;158167.54
2011;Misiones;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;4063.92;113789.85
2011;Neuquén;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;1836.4;51419.18
2011;Río Negro;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;2220.11;62163.0
2011;Salta;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;3670.03;102760.91
2011;San Juan;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;2565.04;71821.01
2011;San Luis;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;1451.13;40631.69
2011;Santa Cruz;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;814.1;22794.9
2011;Santa Fe;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;12698.38;355554.57
2011;Santiago del Estero;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;2960.23;82886.48
2011;Tierra del Fuego, Antártida e Islas del Atlántico Sur;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;382.88;10720.73
2011;Tucumán;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;5705.0;159739.98
2012;Ciudad Autónoma de Buenos Aires;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;7988.52;223678.61
2012;Buenos Aires;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;62393.1;1747006.76
2012;Catamarca;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;1300.87;36424.22
2012;Chaco;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;3724.97;104299.05
2012;Chubut;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;1550.03;43400.93
2012;Córdoba;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;12477.0;349356.01
2012;Corrientes;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;3569.48;99945.32
2012;Entre Ríos;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;4259.22;119258.29
2012;Formosa;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;2022.11;56618.98
2012;Jujuy;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;2348.09;65746.49
2012;La Pampa;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;1102.24;30862.8
2012;La Rioja;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;1168.45;32716.58
2012;Mendoza;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;5719.16;160136.5
2012;Misiones;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;4119.33;115341.35
2012;Neuquén;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;1867.03;52276.76
2012;Río Negro;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;2254.42;63123.74
2012;Salta;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;3725.31;104308.8
2012;San Juan;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;2596.3;72696.33
2012;San Luis;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;1472.04;41217.13
2012;Santa Cruz;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;839.85;23515.66
2012;Santa Fe;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;12805.84;358563.58
2012;Santiago del Estero;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;2992.45;83788.73
2012;Tierra del Fuego, Antártida e Islas del Atlántico Sur;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;394.48;11045.33
2012;Tucumán;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;5783.43;161935.92
2013;Ciudad Autónoma de Buenos Aires;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;8002.23;224062.54
2013;Buenos Aires;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;63125.44;1767512.25
2013;Catamarca;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;1313.85;36787.89
2013;Chaco;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;3767.68;105494.93
2013;Chubut;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;1581.07;44269.93
2013;Córdoba;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;12618.0;353304.08
2013;Corrientes;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;3605.69;100959.31
2013;Entre Ríos;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;4303.05;120485.36
2013;Formosa;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;2042.0;57176.02
2013;Jujuy;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;2377.79;66578.01
2013;La Pampa;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;1112.85;31159.86
2013;La Rioja;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;1185.16;33184.39
2013;Mendoza;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;5788.95;162090.67
2013;Misiones;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;4174.26;116879.25
2013;Neuquén;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;1897.27;53123.64
2013;Río Negro;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;2288.59;64080.42
2013;Salta;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;3780.39;105851.06
2013;San Juan;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;2627.57;73571.86
2013;San Luis;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;1492.94;41802.29
2013;Santa Cruz;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;865.64;24238.03
2013;Santa Fe;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;12914.13;361595.54
2013;Santiago del Estero;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;3025.04;84701.15
2013;Tierra del Fuego, Antártida e Islas del Atlántico Sur;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;406.14;11371.91
2013;Tucumán;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;5861.91;164133.35
2014;Ciudad Autónoma de Buenos Aires;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;8015.78;224441.84
2014;Buenos Aires;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;63848.36;1787753.96
2014;Catamarca;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;1326.79;37150.04
2014;Chaco;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;3810.33;106689.11
2014;Chubut;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;1611.97;45135.04
2014;Córdoba;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;12759.08;357254.37
2014;Corrientes;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;3641.81;101970.61
2014;Entre Ríos;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;4346.8;121710.47
2014;Formosa;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;2061.73;57728.54
2014;Jujuy;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;2407.42;67407.75
2014;La Pampa;Residuos;5D. Tratamiento y eliminación de aguas residuales;CH4;1123.39;31454.98
